capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
12.500,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,60,0.0,8,6,3,1,15,20,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,40,14,7,1,4,17,15,1,2020,22.Rodada
67.428,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,70,151724.0,17,8,2,7,18,7,2,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,30,6,2,4,4,5,19,2,2020,22.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,2,47,10236.0,11,6,2,2,10,11,2,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,53,18,8,3,7,11,12,1,2020,22.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,50,142000.0,13,7,0,4,18,20,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,50,7,3,3,4,18,20,0,2020,22.Rodada
46.931,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,58,56417.0,19,6,4,7,15,18,3,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,42,11,2,5,5,16,15,2,2020,22.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,0,32,116188.0,7,3,3,4,12,12,3,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,68,15,7,2,12,10,14,1,2020,22.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,63,43659.0,11,5,3,10,14,17,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,37,12,6,1,5,16,16,2,2020,22.Rodada
57.000,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,54,85000.0,11,5,2,10,19,25,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,46,4,1,4,2,23,19,4,2020,23.Rodada
37.182,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,53,38000.0,11,6,1,4,24,13,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,47,11,5,3,3,10,25,2,2020,23.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,70,34119.0,15,6,0,2,18,17,3,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,30,6,3,7,0,15,19,0,2020,23.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,4,59,70773.0,11,4,1,5,23,17,3,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,2,41,9,2,1,4,16,24,0,2020,23.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,3,58,175974.0,22,11,1,10,15,16,4,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,42,4,3,5,1,16,15,2,2020,23.Rodada
55.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,37,75000.0,15,4,5,5,14,12,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,3,63,17,4,5,9,12,15,1,2020,23.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,42,0.0,9,3,6,8,17,20,5,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,58,17,8,0,9,19,18,4,2020,23.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,69,53957.0,12,7,2,9,16,14,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,4,31,11,4,3,3,11,18,3,2020,23.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,0,46,48280.0,7,3,4,5,21,15,4,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,54,11,3,1,5,15,21,0,2020,23.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,51,148613.0,8,1,2,2,23,15,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,4,49,14,6,3,5,15,24,0,2020,23.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,45,34119.0,13,5,5,3,15,12,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,55,9,3,5,4,11,15,0,2020,24.Rodada
46.931,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,34,56417.0,13,4,1,5,24,16,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,66,14,4,3,7,16,26,0,2020,24.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,60,70773.0,15,8,3,8,16,14,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,40,11,3,3,7,12,16,0,2020,24.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,3,69,48280.0,27,8,0,15,17,16,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,31,5,2,9,2,15,18,0,2020,24.Rodada
55.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,0,53,75000.0,9,5,3,6,17,12,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,2,47,11,4,2,4,10,17,1,2020,24.Rodada
37.182,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,43,38000.0,9,3,5,3,26,17,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,57,23,13,3,12,14,26,0,2020,24.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,4,60,148613.0,22,9,3,5,8,9,1,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,40,6,2,5,3,8,8,1,2020,24.Rodada
67.428,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,63,151724.0,13,4,0,11,15,17,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,37,4,4,6,1,16,16,3,2020,24.Rodada
57.000,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,64,85000.0,9,6,1,3,12,18,4,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,36,10,4,1,4,17,14,5,2020,24.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,68,0.0,12,4,1,15,21,17,4,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,32,10,7,3,1,16,21,2,2020,24.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0,43,0.0,16,8,2,5,12,20,4,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,57,10,5,5,3,19,13,4,2020,25.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,52,0.0,14,6,4,2,16,17,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,48,13,6,5,5,15,18,2,2020,25.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,2,49,142000.0,12,7,1,4,19,23,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,51,12,7,1,6,22,19,0,2020,25.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,3,59,175974.0,15,3,8,8,20,11,4,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,41,18,6,4,7,11,20,1,2020,25.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,40,10236.0,8,4,4,2,14,13,3,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,2,60,12,1,2,8,11,15,2,2020,25.Rodada
14.525,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,40,0.0,12,6,5,4,10,12,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,60,17,8,2,9,12,10,2,2020,25.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,4,56,109442.0,12,8,2,6,11,12,3,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,44,6,3,0,4,11,11,2,2020,25.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,38,116188.0,14,7,6,4,8,12,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,62,17,4,4,5,10,8,1,2020,25.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,1,55,43659.0,20,9,3,7,12,20,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,45,14,6,5,6,16,14,0,2020,25.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,44,53957.0,20,9,3,4,13,21,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,1,56,10,6,3,2,21,14,0,2020,25.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,2,39,0.0,11,3,1,11,17,18,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,1,61,5,1,3,6,16,18,0,2020,26.Rodada
67.428,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,3,48,151724.0,17,7,6,5,10,9,3,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,52,14,3,4,3,8,10,3,2020,26.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,1,43,43659.0,9,5,0,3,9,21,2,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,57,13,5,1,7,19,9,2,2020,26.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,60,34119.0,10,6,3,5,17,18,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,2,40,6,1,0,1,16,17,0,2020,26.Rodada
37.182,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,45,38000.0,10,6,2,4,17,14,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,55,18,5,3,11,13,18,2,2020,26.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,2,42,142000.0,12,3,0,4,23,13,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,58,13,10,2,8,13,23,1,2020,26.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,35,53957.0,4,1,5,1,14,26,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,65,19,9,1,2,25,15,1,2020,26.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0,70,0.0,21,10,0,17,16,8,6,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,30,4,2,6,4,6,17,6,2020,26.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,4,49,109442.0,16,5,3,7,21,17,2,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,3,51,17,2,1,8,15,22,1,2020,26.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,63,116188.0,19,10,6,12,14,11,5,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,37,17,6,4,4,11,15,2,2020,26.Rodada
57.000,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,70,85000.0,25,7,3,13,12,15,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,30,7,4,7,3,15,13,2,2020,27.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,37,34119.0,11,6,2,4,13,22,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,63,13,6,4,4,21,14,0,2020,27.Rodada
12.500,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,39,0.0,10,6,4,4,19,20,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,61,15,5,3,5,21,17,4,2020,27.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,45,148613.0,10,4,1,5,15,11,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,55,9,5,3,9,11,15,1,2020,27.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,41,48280.0,9,8,3,0,20,17,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,2,59,12,1,0,2,15,22,0,2020,27.Rodada
46.931,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,46,56417.0,11,9,4,2,19,19,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,54,13,4,1,7,19,20,2,2020,27.Rodada
55.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,51,75000.0,14,9,8,6,12,18,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,49,15,2,2,7,17,12,2,2020,27.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,3,56,0.0,16,6,4,6,10,14,1,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,44,11,5,5,5,14,11,3,2020,27.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,41,175974.0,6,5,2,5,5,10,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,59,21,10,0,8,9,6,1,2020,27.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,65,70773.0,11,2,3,11,24,15,2,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,1,35,11,5,4,2,12,24,1,2020,27.Rodada
46.931,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,61,56417.0,24,10,2,3,18,14,4,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,2,39,8,4,8,3,13,21,1,2020,28.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,49,148613.0,11,4,4,3,15,11,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,1,51,17,8,0,10,11,17,1,2020,28.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,1,35,43659.0,6,2,1,4,11,14,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,65,17,9,0,8,13,12,1,2020,28.Rodada
37.182,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,57,38000.0,16,11,3,6,17,13,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,2,43,11,2,1,4,11,17,2,2020,28.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,72,109442.0,19,7,3,11,21,12,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,28,11,4,7,4,12,22,2,2020,28.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,4,48,0.0,23,11,3,4,4,17,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,2,52,8,2,6,5,15,4,3,2020,28.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,60,10236.0,19,6,1,7,14,18,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,40,8,3,5,4,18,16,0,2020,28.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,44,0.0,8,4,6,3,16,19,2,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,56,15,6,2,4,19,17,2,2020,28.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,4,57,175974.0,15,5,4,7,11,14,3,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,43,10,3,4,7,14,11,0,2020,28.Rodada
57.000,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,66,85000.0,10,1,3,4,13,10,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,34,5,2,3,2,10,14,0,2020,28.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,59,43659.0,11,4,3,7,20,15,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,41,12,6,5,6,13,21,2,2020,29.Rodada
37.182,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,41,38000.0,13,8,1,3,9,11,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,59,3,1,2,2,10,10,0,2020,29.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,54,34119.0,14,4,2,4,11,17,3,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,46,11,4,5,5,16,12,1,2020,29.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,75,109442.0,21,12,2,6,11,10,3,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,2,25,8,1,5,1,9,12,0,2020,29.Rodada
67.428,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,69,151724.0,26,14,1,8,21,19,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,31,7,1,5,3,18,21,0,2020,29.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,41,142000.0,10,5,4,6,14,14,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,59,14,5,2,2,14,14,1,2020,29.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,1,43,0.0,13,5,3,6,15,20,3,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,1,57,16,4,4,6,20,18,1,2020,29.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,3,50,53957.0,18,4,4,6,13,11,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,50,12,5,3,3,9,13,4,2020,29.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,44,0.0,11,2,4,6,10,15,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,56,19,7,2,6,14,11,1,2020,29.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,5,58,116188.0,19,4,2,3,13,17,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,42,13,5,3,3,16,15,3,2020,29.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,45,175974.0,16,8,6,3,8,22,2,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,55,12,3,5,7,21,10,0,2020,30.Rodada
46.000,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,65,48280.0,11,8,0,5,17,23,2,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,35,10,7,1,4,23,18,1,2020,30.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,0,53,53957.0,10,4,3,10,12,10,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,47,13,4,3,2,8,13,0,2020,30.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,59,70773.0,23,11,2,15,23,8,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,41,6,2,3,6,8,24,3,2020,30.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,41,0.0,8,2,1,1,14,10,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,59,9,4,2,3,10,14,8,2020,30.Rodada
57.000,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,3,60,85000.0,22,10,2,10,13,13,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,40,13,5,3,9,13,14,2,2020,30.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,4,45,142000.0,11,4,0,6,16,24,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,55,10,4,1,1,22,17,1,2020,30.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,37,10236.0,12,7,5,6,15,13,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,2,63,15,4,2,9,12,16,0,2020,30.Rodada
12.500,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,41,0.0,9,3,3,4,13,24,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,3,59,12,4,3,5,23,13,3,2020,30.Rodada
55.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,2,42,75000.0,8,1,4,3,18,24,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,58,15,5,5,10,24,19,1,2020,30.Rodada
46.931,0,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,49,56417.0,17,7,2,3,14,18,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,3,51,14,4,4,6,17,14,1,2020,31.Rodada
55.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,40,75000.0,11,6,1,9,13,15,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,60,12,7,3,4,15,14,2,2020,31.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,57,148613.0,8,3,3,3,7,11,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,43,10,4,2,1,8,7,2,2020,31.Rodada
37.182,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,3,41,38000.0,8,4,3,2,10,20,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,3,59,21,10,1,12,21,9,1,2020,31.Rodada
67.428,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,71,151724.0,11,4,2,7,18,15,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,5,29,19,8,4,2,14,19,2,2020,31.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,4,53,0.0,20,8,3,3,16,12,1,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,47,8,3,5,3,12,17,0,2020,31.Rodada
72.000,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,51,109442.0,15,4,0,4,14,26,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,49,6,4,5,1,25,15,2,2020,31.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,2,47,34119.0,10,4,3,7,13,20,4,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,53,12,8,1,5,18,14,1,2020,31.Rodada
12.500,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,56,0.0,14,9,0,6,9,12,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,4,44,12,3,2,1,11,10,0,2020,31.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,3,61,116188.0,20,6,4,6,5,9,2,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,39,10,4,9,5,9,7,3,2020,31.Rodada
67.428,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,64,151724.0,18,11,2,7,16,19,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,36,10,5,5,2,15,16,0,2020,32.Rodada
24.584,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,3,25,53957.0,6,2,2,2,10,15,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,75,17,9,0,9,13,11,0,2020,32.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,2,46,142000.0,17,5,2,6,14,19,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,54,9,4,3,1,19,15,1,2020,32.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,41,0.0,11,1,1,3,9,20,4,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,59,12,4,6,3,20,11,1,2020,32.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,2,40,10236.0,9,5,3,2,15,9,3,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,60,12,5,1,7,9,16,6,2020,32.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,2,57,43659.0,18,4,2,10,8,16,5,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,43,9,5,4,3,14,8,1,2020,32.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,2,45,0.0,7,2,3,5,13,12,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,55,11,4,1,5,10,13,2,2020,32.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,3,63,70773.0,20,7,2,11,19,11,4,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,4,37,17,8,5,3,11,19,2,2020,32.Rodada
