capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
20.120,11.943,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,33,70773.0,10,5,5,5,12,14,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,67,12,3,1,5,14,13,0,2022,20.Rodada
60.326,39.253,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,3,33,34119.0,16,4,2,7,14,12,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,67,8,4,4,5,11,15,0,2022,21.Rodada
82.238,46.323,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,64,48280.0,10,4,1,11,14,11,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,36,8,2,4,6,10,14,2,2022,21.Rodada
43.600,38.801,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,3,56,175974.0,19,9,2,5,9,12,3,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,44,8,5,5,4,12,10,1,2022,21.Rodada
57.018,25.119,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,64,85000.0,21,6,2,11,13,10,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,3,36,10,2,6,2,10,14,1,2022,21.Rodada
40.502,22.691,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,48,38000.0,15,8,3,6,10,23,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,2,52,17,6,1,7,23,10,2,2022,21.Rodada
14.525,10.831,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,46,0.0,17,11,2,6,10,13,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,1,54,13,8,1,2,12,10,2,2022,22.Rodada
25.000,2.978,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,39,1225.0,16,8,2,6,9,16,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,61,11,5,4,6,15,9,1,2022,22.Rodada
49.205,44.966,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,0,57,116188.0,14,5,3,5,8,15,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,43,9,5,4,3,13,10,4,2022,22.Rodada
42.968,6.909,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,45,0.0,13,6,3,5,13,14,4,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,55,5,2,3,4,14,14,2,2022,22.Rodada
46.931,12.230,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,54,56417.0,14,5,2,8,7,18,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,0,46,11,7,5,3,17,10,3,2022,22.Rodada
40.502,17.608,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,41,38000.0,7,5,6,1,17,7,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,59,19,10,2,9,6,20,0,2022,22.Rodada
78.838,64.378,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,5,69,109442.0,19,1,3,12,13,13,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,31,5,1,8,4,12,14,1,2022,22.Rodada
72.039,31.358,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,3,51,151724.0,16,8,4,13,8,17,4,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,49,11,6,1,4,16,10,1,2022,22.Rodada
60.326,33.355,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,65,10236.0,13,5,5,4,10,9,2,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,35,12,4,3,8,9,13,1,2022,22.Rodada
56.000,14.824,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,32,142000.0,15,5,0,6,11,21,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,68,7,1,2,5,20,12,2,2022,22.Rodada
57.018,31.650,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,0,73,85000.0,28,16,2,7,12,10,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,27,5,2,7,0,10,13,2,2022,23.Rodada
82.238,24.029,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,5,64,48280.0,15,5,1,11,13,13,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,2,36,7,1,1,3,13,13,3,2022,23.Rodada
23.726,3.095,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,2,35,3020.0,12,5,7,2,11,19,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,65,19,7,3,4,17,11,3,2022,23.Rodada
43.600,40.485,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,56,175974.0,20,11,4,10,15,11,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,44,11,4,2,4,11,16,0,2022,23.Rodada
13.212,2.488,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,58,0.0,28,10,1,10,14,22,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,1,42,8,4,10,2,21,16,2,2022,23.Rodada
20.120,12.598,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,29,70773.0,13,5,6,5,8,12,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,71,18,8,4,9,11,9,0,2022,23.Rodada
60.326,44.338,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,36,34119.0,13,7,1,4,7,14,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,64,7,6,3,7,13,7,0,2022,23.Rodada
13.000,4.578,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,1,37,0.0,7,3,7,3,8,14,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,1,63,23,8,1,17,14,8,4,2022,23.Rodada
42.372,15.023,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,58,0.0,18,8,2,2,9,10,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,42,12,8,9,7,9,10,2,2022,23.Rodada
17.800,13.911,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,0,49,9327.0,10,5,4,8,9,15,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,51,13,4,2,4,12,9,0,2022,23.Rodada
14.525,13.411,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,2,31,0.0,15,6,1,3,9,14,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,69,10,5,4,3,13,9,1,2022,24.Rodada
40.502,17.597,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,44,38000.0,12,6,2,4,14,14,0,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,0,56,12,5,2,5,14,14,2,2022,24.Rodada
82.238,45.084,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,61,48280.0,17,10,1,3,16,16,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,39,8,3,2,3,15,16,2,2022,24.Rodada
72.039,30.210,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,72,151724.0,15,5,0,7,10,10,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,28,5,3,8,2,9,10,4,2022,24.Rodada
60.326,16.754,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,59,10236.0,19,12,1,9,15,9,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,41,8,5,4,3,8,15,1,2022,24.Rodada
25.000,7.016,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,43,1225.0,9,3,3,6,12,23,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,57,16,10,4,1,20,14,1,2022,24.Rodada
46.931,14.442,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,45,56417.0,14,8,0,3,13,19,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,55,6,3,4,4,18,14,2,2022,24.Rodada
42.968,19.136,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,47,0.0,21,6,1,14,6,13,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,53,7,3,7,2,12,6,4,2022,24.Rodada
56.000,16.518,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,4,55,142000.0,24,5,1,10,10,4,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,45,7,4,9,1,3,10,0,2022,24.Rodada
49.205,36.228,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,48,116188.0,14,5,5,5,7,12,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,52,15,6,3,5,12,8,5,2022,24.Rodada
23.726,2.708,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,39,3020.0,20,6,1,7,14,18,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,1,61,9,6,6,3,18,15,4,2022,25.Rodada
13.212,9.685,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,41,0.0,11,7,2,2,12,14,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,59,11,6,0,11,13,12,3,2022,25.Rodada
42.372,14.037,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,26,0.0,7,4,3,6,7,15,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,74,12,7,1,3,15,7,0,2022,25.Rodada
25.000,2.840,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,2,51,1225.0,25,7,2,4,8,19,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,49,11,5,8,5,18,8,4,2022,25.Rodada
78.838,64.387,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,62,109442.0,15,4,0,12,17,12,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,1,38,6,4,5,7,11,19,2,2022,25.Rodada
49.205,41.423,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,50,116188.0,12,3,2,2,14,10,2,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,50,14,7,2,8,10,14,1,2022,25.Rodada
60.326,54.505,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,57,34119.0,15,7,6,5,13,15,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,3,43,17,4,3,9,14,14,1,2022,25.Rodada
13.000,7.083,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,49,0.0,12,7,5,5,6,12,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,51,12,3,2,3,11,6,3,2022,25.Rodada
42.968,33.050,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,33,0.0,12,6,1,7,9,18,5,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,67,10,6,3,5,16,9,4,2022,25.Rodada
20.120,11.497,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,67,70773.0,24,12,2,13,16,8,1,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,2,33,9,3,7,2,8,16,0,2022,25.Rodada
56.000,30.719,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,68,142000.0,16,7,0,4,13,16,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,32,1,1,2,3,16,14,0,2022,26.Rodada
60.326,38.339,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,2,43,10236.0,8,1,3,3,17,24,4,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,57,10,3,2,5,24,17,2,2022,26.Rodada
57.018,34.941,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,61,85000.0,21,9,1,7,10,8,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,39,6,3,5,5,7,10,1,2022,26.Rodada
82.238,26.533,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,66,48280.0,15,5,2,5,19,7,5,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,34,11,5,4,6,7,19,6,2022,26.Rodada
14.525,13.798,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,29,0.0,7,1,5,4,12,14,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,71,15,4,3,9,13,13,0,2022,26.Rodada
43.600,39.337,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,2,67,175974.0,23,11,0,14,14,6,3,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,1,33,6,3,7,3,6,15,1,2022,26.Rodada
46.931,32.285,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,47,56417.0,20,11,2,6,20,11,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,53,12,4,5,11,11,20,3,2022,26.Rodada
17.800,9.487,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,69,9327.0,15,4,1,7,18,17,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,31,9,5,2,2,16,20,1,2022,26.Rodada
72.039,46.444,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,43,151724.0,13,6,6,3,14,11,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,57,18,6,2,7,10,14,3,2022,26.Rodada
40.502,15.046,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,42,38000.0,13,4,4,7,10,16,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,0,58,15,4,3,8,16,11,2,2022,26.Rodada
17.800,5.081,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,39,9327.0,9,2,2,2,18,15,2,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,0,61,13,8,3,10,12,20,1,2022,27.Rodada
46.931,15.080,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,2,53,56417.0,12,5,2,5,17,12,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,47,18,6,2,10,12,17,3,2022,27.Rodada
13.212,3.984,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,60,0.0,21,13,1,5,16,14,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,40,5,1,5,2,14,16,0,2022,27.Rodada
78.838,55.170,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,50,109442.0,18,9,2,6,10,12,4,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,50,12,5,5,2,11,10,0,2022,27.Rodada
60.326,43.000,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,39,10236.0,8,6,5,4,11,15,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,2,61,21,8,1,10,14,11,0,2022,27.Rodada
25.000,6.416,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,45,1225.0,16,5,3,4,12,14,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,55,11,4,6,8,13,12,1,2022,27.Rodada
23.726,2.144,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,62,3020.0,18,8,1,14,17,14,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,38,11,10,6,2,14,17,1,2022,27.Rodada
43.600,40.337,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,54,175974.0,19,4,3,8,10,12,1,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,46,16,11,2,5,12,12,1,2022,27.Rodada
42.372,16.524,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,64,0.0,17,8,3,8,8,9,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,2,36,11,4,1,4,9,10,2,2022,27.Rodada
13.000,5.185,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,1,54,0.0,19,13,2,10,10,19,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,46,13,7,3,2,18,13,1,2022,27.Rodada
72.039,36.510,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,4,61,151724.0,17,7,2,9,8,13,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,0,39,7,4,2,4,13,8,1,2022,28.Rodada
20.120,7.464,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,49,70773.0,11,5,3,5,19,19,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,51,14,7,3,4,19,21,2,2022,28.Rodada
82.238,23.396,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,4,62,48280.0,21,9,3,5,7,5,2,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,38,10,2,2,5,5,9,3,2022,28.Rodada
49.205,32.398,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,65,116188.0,19,8,4,5,14,5,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,35,11,4,6,4,4,14,0,2022,28.Rodada
56.000,17.945,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,59,142000.0,12,5,5,6,12,14,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,41,12,4,6,3,14,15,0,2022,28.Rodada
60.326,46.299,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,3,28,34119.0,20,6,1,7,15,15,3,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,72,7,3,5,3,15,15,0,2022,28.Rodada
42.968,3.364,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,42,0.0,11,5,7,2,13,13,2,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,58,18,8,1,4,11,14,1,2022,28.Rodada
57.018,28.644,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,0,68,85000.0,16,10,2,7,11,11,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,32,10,4,3,9,11,13,3,2022,28.Rodada
14.525,10.774,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,45,0.0,6,2,5,6,11,16,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,55,17,9,1,11,16,14,1,2022,28.Rodada
40.502,14.735,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,32,38000.0,14,7,3,7,9,12,3,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,68,12,5,3,3,11,9,3,2022,28.Rodada
57.018,20.858,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,30,85000.0,14,6,2,10,3,16,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,70,5,2,3,1,16,4,3,2022,29.Rodada
56.000,30.858,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,47,142000.0,9,5,2,2,13,7,3,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,53,11,4,2,5,6,13,1,2022,29.Rodada
78.838,46.698,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,4,68,109442.0,23,7,2,10,6,7,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,32,5,1,5,1,7,6,1,2022,29.Rodada
60.326,13.976,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,61,10236.0,16,8,2,5,22,15,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,2,39,11,5,3,4,15,23,1,2022,29.Rodada
14.525,9.898,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,55,0.0,12,7,3,6,13,11,3,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,45,14,6,3,3,10,15,2,2022,29.Rodada
17.800,8.062,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,59,9327.0,20,9,1,11,11,7,2,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,2,41,9,5,3,3,6,13,0,2022,29.Rodada
42.372,14.403,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,51,0.0,17,7,1,11,10,12,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,49,6,2,4,2,11,11,0,2022,29.Rodada
49.205,37.445,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,60,116188.0,15,2,4,7,6,11,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,40,9,3,4,4,11,6,2,2022,29.Rodada
46.931,16.545,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,49,56417.0,10,7,2,2,12,16,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,3,51,12,5,1,6,15,14,6,2022,29.Rodada
72.039,14.993,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,3,61,151724.0,20,8,3,5,10,11,6,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,39,13,6,5,3,11,12,2,2022,29.Rodada
23.726,3.159,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,2,34,3020.0,17,8,4,2,6,9,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,66,12,5,0,5,8,7,1,2022,30.Rodada
13.212,2.703,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,46,0.0,14,7,3,2,9,14,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,1,54,13,6,3,7,14,10,0,2022,30.Rodada
60.326,16.702,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,52,10236.0,14,5,4,7,23,19,1,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,48,16,7,5,3,18,24,0,2022,30.Rodada
13.000,6.075,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,3,40,0.0,29,12,3,12,12,16,4,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,60,13,4,7,5,16,13,1,2022,30.Rodada
42.372,15.646,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,63,0.0,21,11,1,13,10,11,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,37,9,6,3,4,11,10,0,2022,30.Rodada
78.838,43.710,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,67,109442.0,21,7,6,11,8,13,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,33,16,5,6,3,12,8,2,2022,30.Rodada
20.120,9.278,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,44,70773.0,10,4,1,5,18,18,4,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,56,12,3,4,4,18,18,1,2022,30.Rodada
43.600,39.877,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,4,56,175974.0,19,6,3,9,12,16,4,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,0,44,11,3,7,6,15,13,0,2022,30.Rodada
17.800,6.097,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,1,56,9327.0,6,0,4,3,19,17,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,44,14,4,1,5,17,20,1,2022,30.Rodada
25.000,3.916,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,33,1225.0,13,7,3,3,11,13,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,2,67,18,8,3,3,13,13,1,2022,30.Rodada
42.968,40.059,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,45,0.0,21,6,3,7,11,14,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,55,17,9,4,6,14,11,2,2022,31.Rodada
49.205,38.649,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,51,116188.0,7,1,3,5,15,10,4,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,49,19,8,1,6,10,16,0,2022,31.Rodada
56.000,31.554,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,4,61,142000.0,20,5,6,6,21,15,0,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,2,39,16,6,7,6,14,23,0,2022,31.Rodada
72.039,23.918,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,67,151724.0,8,3,0,10,8,16,4,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,1,33,7,4,2,4,15,8,3,2022,31.Rodada
60.326,40.968,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,2,35,34119.0,16,8,2,3,11,16,1,Avaí FC,8150.0,313.0,29.7,0.0,0.0,1.0,9327.0,0,65,10,5,3,6,15,11,0,2022,31.Rodada
57.018,34.718,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,0,63,85000.0,16,6,2,16,16,12,3,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,37,5,2,2,0,11,18,1,2022,31.Rodada
82.238,23.324,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,0,62,48280.0,22,4,6,8,18,8,4,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,2,38,18,7,10,7,8,18,4,2022,31.Rodada
40.502,18.066,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,34,38000.0,6,0,3,5,12,7,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,66,17,9,0,8,7,12,2,2022,31.Rodada
