capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
72.039,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,62,151724.0,15,5,1,2,15,16,2,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,38,6,2,5,1,15,15,0,2021,11.Rodada
25.000,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,50,1225.0,12,8,5,8,16,16,2,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,50,13,6,2,10,16,17,0,2021,11.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,1,49,43659.0,11,7,7,1,12,16,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,51,13,3,2,3,16,13,3,2021,11.Rodada
23.726,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,51,3020.0,15,9,3,4,19,17,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,49,8,1,2,3,16,23,0,2021,11.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,71,109442.0,24,9,3,11,15,19,0,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,1,29,13,6,5,1,18,16,2,2021,11.Rodada
42.968,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,41,0.0,11,4,5,4,13,9,1,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,2,59,20,6,1,7,9,13,2,2021,11.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,44,34119.0,16,6,1,7,14,13,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,56,7,6,3,6,13,14,1,2021,11.Rodada
72.039,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,58,151724.0,10,5,3,9,17,18,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,42,9,2,3,5,18,20,1,2021,12.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,53,10236.0,21,12,1,5,15,11,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,47,9,4,3,5,9,15,0,2021,12.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,38,116188.0,12,7,6,2,21,9,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,62,13,4,1,5,7,22,2,2021,12.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,0,56,48280.0,10,6,0,3,12,13,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,44,8,5,2,4,13,12,0,2021,12.Rodada
22.600,0,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,2,41,11258.0,11,4,3,6,13,15,1,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,3,59,11,2,4,2,15,13,2,2021,12.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,58,0.0,11,4,5,4,16,8,4,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,3,42,15,9,1,6,8,16,3,2021,12.Rodada
31.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,0,35,75000.0,11,5,5,4,7,18,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,5,65,16,4,3,3,15,8,2,2021,12.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,50,142000.0,14,6,4,7,13,19,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,0,50,11,2,4,5,18,14,2,2021,12.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,40,0.0,11,4,3,5,13,17,2,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,2,60,16,5,3,4,16,15,3,2021,12.Rodada
25.000,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,64,1225.0,16,7,4,9,20,19,2,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,1,36,11,5,3,4,19,22,2,2021,12.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,52,148613.0,12,6,6,8,13,20,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,48,18,7,3,5,18,16,1,2021,13.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,50,175974.0,10,5,2,7,9,13,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,50,9,3,1,5,13,9,1,2021,13.Rodada
23.018,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,3,60,85000.0,12,1,5,8,13,17,3,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,40,11,3,2,8,17,14,0,2021,13.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,5,57,109442.0,12,4,5,7,16,23,2,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,43,18,7,4,4,21,16,4,2021,13.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,35,34119.0,14,6,4,3,13,21,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,65,13,6,3,5,18,14,0,2021,13.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,74,70773.0,29,16,1,15,7,14,3,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,26,7,3,2,2,13,7,2,2021,13.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,52,0.0,11,5,2,8,13,14,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,48,13,7,2,2,11,13,0,2021,13.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,54,43659.0,12,5,0,2,13,12,2,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,46,14,11,0,8,12,13,1,2021,13.Rodada
23.726,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,33,3020.0,13,5,3,3,15,16,1,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,0,67,7,4,1,1,13,15,1,2021,13.Rodada
42.968,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,52,0.0,16,3,0,5,11,16,4,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,2,48,4,0,6,5,15,12,2,2021,13.Rodada
72.039,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,53,151724.0,12,4,3,7,13,20,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,47,7,4,3,2,19,15,1,2021,14.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,58,142000.0,12,5,4,2,18,20,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,42,13,7,3,3,17,18,0,2021,14.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,52,0.0,12,6,1,4,18,13,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,48,7,3,2,5,13,19,0,2021,14.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,35,116188.0,9,3,4,3,11,7,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,3,65,17,4,2,6,7,13,1,2021,14.Rodada
57.018,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,61,85000.0,11,7,1,4,11,14,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,39,8,4,1,2,13,12,1,2021,14.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,64,48280.0,12,4,2,7,17,23,1,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,1,36,7,5,5,2,22,18,1,2021,14.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,39,43659.0,17,8,4,9,14,17,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,61,13,4,7,8,17,14,1,2021,15.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,51,0.0,15,7,2,8,15,12,1,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,2,49,11,5,5,2,12,16,2,2021,15.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,2,62,175974.0,20,10,3,6,12,22,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,3,38,15,6,1,2,22,13,2,2021,15.Rodada
42.968,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,41,0.0,11,5,3,3,16,15,2,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,1,59,9,2,1,11,15,17,4,2021,15.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,57,70773.0,11,4,5,5,9,17,3,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,0,43,9,2,5,3,17,9,1,2021,15.Rodada
25.000,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,45,1225.0,15,3,2,4,11,17,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,55,7,3,6,8,16,13,1,2021,15.Rodada
23.726,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,35,3020.0,6,1,2,4,13,17,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,65,20,7,0,5,16,14,2,2021,15.Rodada
78.838,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,63,109442.0,11,4,1,7,15,9,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,4,37,9,3,7,2,9,15,0,2021,15.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,41,10236.0,19,6,2,6,12,18,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,0,59,7,3,4,3,17,15,0,2021,15.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,54,148613.0,20,9,1,9,10,14,2,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,1,46,6,1,1,3,13,10,0,2021,15.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,54,0.0,5,3,4,2,13,14,1,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,2,46,14,3,0,9,13,14,2,2021,16.Rodada
57.018,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,67,85000.0,15,5,1,11,14,14,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,33,1,0,4,2,13,14,1,2021,16.Rodada
72.039,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,2,64,151724.0,12,3,2,6,14,14,2,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,36,9,3,4,2,14,16,1,2021,16.Rodada
5.000,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,64,109442.0,17,7,3,6,9,14,2,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,36,4,1,8,2,11,11,0,2021,16.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,3,61,116188.0,7,3,5,7,14,7,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,1,39,15,5,0,6,7,16,0,2021,16.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,47,34119.0,13,9,1,6,11,17,4,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,53,8,4,1,2,15,13,1,2021,16.Rodada
31.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,54,75000.0,15,7,1,4,10,18,3,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,2,46,12,5,7,5,17,11,1,2021,16.Rodada
42.968,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,39,0.0,12,5,1,3,20,15,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,61,9,5,1,5,15,20,1,2021,16.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,4,36,142000.0,17,5,3,5,7,14,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,64,10,1,2,8,14,8,0,2021,16.Rodada
22.600,0,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,1,41,11258.0,10,5,5,3,11,10,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,59,18,8,4,9,10,11,3,2021,16.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,1,69,0.0,16,9,1,6,20,12,1,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,1,31,8,3,1,1,12,24,3,2021,17.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,53,148613.0,15,5,3,4,15,12,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,47,9,6,4,2,12,15,0,2021,17.Rodada
23.726,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,55,3020.0,19,12,3,5,8,8,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,45,16,7,3,9,7,9,2,2021,17.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,0,66,175974.0,31,12,2,13,13,8,4,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,2,34,9,5,7,3,8,14,3,2021,17.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,37,10236.0,12,6,4,4,12,13,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,63,18,8,4,5,13,12,0,2021,17.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0,44,0.0,16,9,1,4,6,12,1,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,56,8,5,4,2,8,7,1,2021,17.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,51,70773.0,10,4,2,4,13,19,2,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,49,13,6,2,4,19,14,1,2021,17.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,48,43659.0,14,3,2,3,17,15,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,52,12,6,4,7,15,17,0,2021,17.Rodada
24.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,35,48280.0,9,3,6,6,16,15,3,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,65,19,7,2,6,15,17,1,2021,17.Rodada
25.000,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,50,1225.0,14,5,1,9,15,14,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,2,50,10,3,3,0,14,15,2,2021,17.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,55,43659.0,20,5,2,11,17,17,1,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,0,45,15,9,7,5,15,17,2,2021,18.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,50,70773.0,11,6,7,4,13,14,3,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,4,50,18,6,2,5,14,14,2,2021,18.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,2,49,175974.0,16,9,3,8,14,10,4,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,51,11,5,1,3,10,16,1,2021,18.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,0,45,148613.0,11,8,0,6,7,17,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,55,6,3,2,4,16,7,0,2021,18.Rodada
25.000,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,2,38,1225.0,19,6,2,9,12,19,2,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,62,6,1,2,2,17,13,1,2021,18.Rodada
23.726,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,39,3020.0,9,6,3,3,21,15,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,61,7,2,1,8,15,21,3,2021,18.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0,52,0.0,8,3,3,6,15,13,3,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,48,7,3,2,6,13,15,1,2021,18.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,34,0.0,5,3,6,1,18,16,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,66,26,9,0,17,16,18,1,2021,18.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,49,48280.0,6,1,2,3,19,19,2,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,51,10,5,2,8,17,21,3,2021,18.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,64,34119.0,19,9,5,7,16,15,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,36,11,5,4,4,15,17,2,2021,18.Rodada
31.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,4,41,75000.0,13,4,3,6,6,25,2,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,59,18,8,4,4,25,7,0,2021,19.Rodada
42.968,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,36,0.0,14,5,4,3,11,11,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,64,18,10,3,5,11,11,1,2021,19.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0,58,0.0,16,8,2,9,9,10,2,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,42,9,6,3,7,10,9,3,2021,19.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,59,116188.0,11,5,6,2,19,15,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,1,41,12,4,1,2,15,20,1,2021,19.Rodada
22.600,0,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,1,54,11258.0,11,6,0,8,4,18,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,46,9,4,2,4,17,4,0,2021,19.Rodada
72.039,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,0,59,151724.0,6,3,4,8,17,17,4,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,0,41,9,4,2,3,17,18,5,2021,19.Rodada
60.326,6.205,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,47,10236.0,14,5,3,7,11,19,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,53,12,5,4,6,18,11,3,2021,19.Rodada
56.000,11.026,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,42,142000.0,9,3,5,1,13,18,1,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,58,15,7,3,6,18,13,1,2021,19.Rodada
57.018,56.624,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,53,85000.0,15,7,4,1,13,10,2,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,47,14,7,2,8,10,14,2,2021,19.Rodada
78.838,17.717,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,2,52,109442.0,23,8,2,9,15,10,4,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,0,48,10,4,5,7,9,15,2,2021,19.Rodada
25.000,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,2,55,1225.0,28,10,1,9,16,14,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,45,7,3,4,5,14,17,1,2021,20.Rodada
23.726,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,1,62,3020.0,17,4,0,5,12,12,4,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,2,38,3,1,5,0,11,13,1,2021,20.Rodada
13.212,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,55,0.0,12,5,4,3,11,17,2,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,2,45,22,11,4,6,17,13,1,2021,20.Rodada
20.120,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,65,70773.0,10,6,3,5,20,16,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,35,13,7,1,1,15,20,0,2021,20.Rodada
60.540,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,41,148613.0,13,8,1,5,8,22,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,10236.0,0,59,8,5,1,4,22,9,0,2021,20.Rodada
43.600,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,58,175974.0,12,5,1,7,15,14,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,3,42,11,3,4,4,13,15,1,2021,20.Rodada
60.326,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,49,34119.0,13,4,2,5,18,14,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,51,11,6,4,4,14,18,1,2021,20.Rodada
13.000,0,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,1,51,0.0,11,4,1,4,9,10,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,49,8,3,3,5,9,10,2,2021,20.Rodada
82.238,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,2,42,48280.0,8,1,6,4,16,16,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,58,8,1,3,5,16,16,3,2021,20.Rodada
35.000,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,0,51,43659.0,14,7,3,5,19,21,2,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,49,11,5,3,4,20,20,1,2021,20.Rodada
22.600,0,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,0,53,11258.0,15,7,5,8,12,16,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,47,13,6,3,1,13,14,1,2021,21.Rodada
42.372,0,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,59,0.0,27,15,2,9,6,18,0,EC Juventude,15130.0,445.0,28.1,1.0,0.0,4.0,3020.0,1,41,15,9,4,3,18,7,0,2021,21.Rodada
57.018,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,3,60,85000.0,22,9,1,6,12,18,0,Sport Recife,33250.0,1010.0,28.1,0.0,1.0,8.0,43659.0,0,40,7,5,7,4,17,13,3,2021,21.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,0,51,10236.0,10,5,1,6,12,17,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,49,7,4,4,4,15,13,0,2021,21.Rodada
31.000,0,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,41,75000.0,13,6,4,4,13,16,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,59,15,5,2,2,14,13,0,2021,21.Rodada
56.000,0,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,59,142000.0,18,6,4,8,12,12,2,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,41,11,4,4,4,12,15,1,2021,21.Rodada
72.039,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,2,52,151724.0,13,8,3,8,11,18,1,Atlético Goianiense,17100.0,518.0,26.9,0.0,1.0,4.0,0.0,1,48,11,5,3,6,18,11,1,2021,21.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,65,116188.0,15,6,6,5,13,8,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,35,16,5,7,2,7,13,1,2021,21.Rodada
78.838,6.446,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,62,109442.0,9,6,4,2,17,16,2,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,38,11,5,1,4,14,17,0,2021,21.Rodada
42.968,0,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,58,0.0,7,2,3,1,15,15,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,42,12,5,1,5,14,16,2,2021,21.Rodada
60.326,0,Ceará SC,25600.0,731.0,28.5,0.0,0.0,5.0,1,58,10236.0,24,11,0,8,18,8,1,Chapecoense,6400.0,246.0,27.4,0.0,0.0,2.0,11258.0,0,42,9,5,7,5,8,18,1,2021,22.Rodada
49.205,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,2,49,116188.0,8,1,4,5,11,8,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,51,16,9,2,9,7,11,3,2021,22.Rodada
