capacidade_estadio,publico_estadio,time_casa,valor_mercado_casa,valor_mercado_media_casa,media_idade_casa,jogadores_de_selecao_casa,jogadores_de_sub_selecao_casa,estrangeiros_casa,gols_casa,posse_casa,socios_torcedores_casa,tentativas_casa,chutes_fora_casa,defesa_casa,escanteios_casa,cobrancas_falta_casa,faltas_cometidas_casa,impedimentos_casa,time_fora,valor_mercado_fora,valor_mercado_media_fora,media_idade_fora,jogadores_de_selecao_fora,jogadores_de_sub_selecao_fora,estrangeiros_fora,socios_torcedores_fora,gols_fora,posse_fora,tentativas_fora,chutes_fora_fora,defesa_fora,escanteios_fora,cobrancas_falta_fora,faltas_cometidas_fora,impedimentos_fora,ano,fase
25.000,5.105,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,2,26,1225.0,9,3,4,4,9,21,2,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,74,13,4,2,6,21,9,0,2023,21.Rodada
43.713,40.292,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,55,175974.0,13,8,2,9,14,20,2,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,45,4,2,4,2,19,14,1,2023,21.Rodada
,23.630,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,28,0.0,10,4,8,2,13,9,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,72,23,5,2,8,9,15,4,2023,21.Rodada
,12.467,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,3,53,34119.0,12,3,1,2,21,22,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,47,10,5,3,3,22,22,0,2023,21.Rodada
60.540,24.938,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,3,40,148613.0,10,4,1,6,19,12,5,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,60,6,5,1,5,11,20,0,2023,21.Rodada
14.525,11.038,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,38,0.0,11,6,2,5,11,16,3,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,62,11,5,2,5,14,13,2,2023,22.Rodada
42.372,18.009,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,52,0.0,23,10,6,12,12,13,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,1,48,9,2,5,7,12,13,1,2023,22.Rodada
46.931,40.769,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,47,56417.0,17,7,3,12,7,14,1,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,53,12,4,5,6,13,8,2,2023,22.Rodada
60.540,39.339,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,2,42,148613.0,11,3,3,2,16,18,3,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,58,17,4,4,9,17,16,0,2023,22.Rodada
18.238,10.035,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,64,48280.0,13,4,6,5,16,13,4,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,36,20,8,4,7,13,16,2,2023,22.Rodada
49.205,44.371,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,0,43,116188.0,6,4,4,2,16,13,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,57,16,7,2,11,13,17,1,2023,22.Rodada
61.927,29.417,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,0,50,86574.0,15,8,5,8,14,16,4,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,50,13,6,3,5,15,15,3,2023,22.Rodada
47.364,46.705,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,54,75000.0,11,4,0,6,16,22,2,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,46,6,4,2,0,20,17,2,2023,22.Rodada
25.000,3.654,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,2,37,1225.0,12,4,2,3,16,14,4,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,0,63,10,6,5,5,14,16,2,2023,22.Rodada
72.039,31.720,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,2,63,151724.0,14,4,1,4,11,12,2,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,37,7,2,3,3,12,12,0,2023,22.Rodada
21.838,20.670,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,0,59,109442.0,13,2,6,8,18,12,4,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,3,41,15,2,4,2,12,19,0,2023,23.Rodada
50.848,20.763,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,2,43,142000.0,15,6,2,4,13,17,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,57,11,7,3,7,17,14,0,2023,23.Rodada
20.120,12.244,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,0,55,70773.0,12,7,4,8,12,8,2,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,3,45,14,5,1,9,7,13,1,2023,23.Rodada
,32.690,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,2,52,34119.0,23,11,1,6,17,14,0,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,48,6,3,4,3,12,17,1,2023,23.Rodada
40.502,22.961,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,55,38000.0,15,8,5,7,16,14,5,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,4,45,18,7,4,2,14,17,1,2023,23.Rodada
13.212,5.088,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,59,0.0,16,10,4,5,16,21,3,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,41,11,5,3,1,21,16,1,2023,23.Rodada
42.968,8.509,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,2,63,0.0,20,6,1,9,17,11,3,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,2,37,7,3,6,1,11,18,1,2023,23.Rodada
43.713,38.146,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,67,175974.0,18,10,3,6,19,12,2,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,0,33,8,3,5,3,12,19,5,2023,23.Rodada
38.659,35.850,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,4,29,53957.0,9,4,6,4,7,12,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,2,71,19,6,0,11,12,7,1,2023,23.Rodada
46.000,31.729,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,41,85000.0,13,4,0,5,11,15,4,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,59,7,3,5,3,13,12,1,2023,23.Rodada
47.364,41.431,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,63,75000.0,19,11,5,6,12,13,2,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,2,37,16,5,4,8,13,13,2,2023,24.Rodada
25.000,2.247,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,0,36,1225.0,7,3,4,2,15,7,0,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,2,64,21,9,2,14,7,17,2,2023,24.Rodada
14.525,13.799,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0,35,0.0,7,5,2,3,13,15,3,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,0,65,10,3,1,2,15,14,1,2023,24.Rodada
82.238,28.985,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,1,60,48280.0,12,5,2,7,13,6,3,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,40,7,3,3,3,6,15,2,2023,24.Rodada
72.039,24.777,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,1,73,151724.0,13,6,2,9,14,21,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,2,27,7,3,6,0,20,14,0,2023,24.Rodada
24.584,20.321,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,5,54,53957.0,19,3,2,6,14,10,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,46,8,4,7,0,10,15,2,2023,24.Rodada
42.372,25.967,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,2,44,0.0,15,7,3,7,16,12,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,1,56,13,5,4,5,12,17,1,2023,24.Rodada
60.540,29.057,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,35,148613.0,7,3,4,2,14,15,1,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,0,65,18,7,1,11,15,14,3,2023,24.Rodada
49.205,37.543,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,66,116188.0,19,9,2,6,8,18,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,0,34,9,5,4,1,18,8,1,2023,24.Rodada
46.000,36.104,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,65,85000.0,7,4,3,6,14,15,3,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,0,35,9,4,2,3,15,14,1,2023,24.Rodada
78.838,46.472,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,67,109442.0,15,5,4,12,13,11,1,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,33,6,2,4,2,11,13,3,2023,25.Rodada
60.326,23.634,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,1,51,34119.0,18,10,3,3,10,10,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,1,49,15,8,5,7,10,12,1,2023,25.Rodada
72.039,56.735,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,2,54,151724.0,22,7,1,11,14,14,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,46,6,2,6,4,11,14,1,2023,25.Rodada
42.968,8.358,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,3,60,0.0,17,7,2,7,11,18,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,40,7,2,3,0,16,12,3,2023,25.Rodada
50.848,23.937,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,0,64,142000.0,15,7,3,4,11,17,0,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,36,8,3,4,4,15,11,1,2023,25.Rodada
20.120,8.342,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,4,35,70773.0,17,5,4,5,12,19,4,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,65,13,6,1,11,19,12,2,2023,25.Rodada
61.927,44.279,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,1,60,86574.0,18,8,6,9,10,15,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,40,18,7,1,7,15,10,1,2023,25.Rodada
40.502,20.992,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,2,36,38000.0,7,4,5,2,11,21,3,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,64,11,3,1,11,20,12,2,2023,25.Rodada
13.212,9.093,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,2,68,0.0,22,8,2,6,19,14,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,1,32,10,6,6,4,12,20,3,2023,25.Rodada
46.931,34.294,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,60,56417.0,18,8,2,8,16,18,1,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,40,8,2,5,3,17,16,2,2023,25.Rodada
14.525,9.001,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,4,63,0.0,22,10,3,6,6,8,2,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,6,37,13,4,2,4,6,6,1,2023,26.Rodada
24.584,20.690,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,0,39,53957.0,11,6,4,7,5,15,3,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,61,12,6,2,3,14,7,1,2023,26.Rodada
49.205,40.800,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,42,116188.0,14,4,6,2,10,5,2,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,1,58,20,5,4,8,5,13,0,2023,26.Rodada
82.238,45.193,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,0,66,48280.0,19,8,3,3,13,15,3,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,34,12,5,5,2,14,14,1,2023,26.Rodada
32.500,17.049,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,69,175974.0,25,13,8,6,10,8,7,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,2,31,12,2,5,2,7,11,1,2023,26.Rodada
50.848,39.133,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,46,142000.0,16,7,0,4,9,15,5,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,2,54,8,1,4,1,15,9,4,2023,26.Rodada
46.000,38.350,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,1,62,85000.0,13,6,2,2,6,12,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,2,38,9,3,2,5,10,7,1,2023,26.Rodada
42.372,15.388,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,44,0.0,23,13,2,8,14,15,6,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,1,56,12,4,4,7,14,15,0,2023,26.Rodada
60.326,23.830,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,3,59,34119.0,18,9,1,8,12,11,3,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,2,41,15,7,2,2,9,12,2,2023,26.Rodada
42.968,12.100,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,49,0.0,10,7,2,5,20,9,3,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,0,51,8,1,2,5,9,20,1,2023,26.Rodada
60.540,24.679,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,1,51,148613.0,11,4,5,4,12,9,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,2,49,20,8,4,8,8,13,1,2023,27.Rodada
40.502,20.873,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,64,38000.0,19,10,3,4,9,14,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,3,36,8,1,3,4,14,11,2,2023,27.Rodada
25.000,6.230,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1,47,1225.0,24,14,0,12,14,6,4,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,53,6,3,4,1,6,15,0,2023,27.Rodada
24.584,20.255,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,48,53957.0,18,7,4,6,8,7,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,52,12,6,8,6,6,9,1,2023,27.Rodada
,12.685,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,2,25,0.0,7,2,3,6,15,18,0,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,75,8,3,0,3,17,15,0,2023,27.Rodada
47.364,31.385,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,47,75000.0,14,7,1,5,13,14,4,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,0,53,12,5,3,3,13,13,0,2023,27.Rodada
43.713,27.718,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,0,56,175974.0,12,6,1,7,17,17,2,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,44,13,7,4,2,15,19,2,2023,27.Rodada
,37.073,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,0,43,86574.0,12,4,0,9,11,20,3,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,57,9,6,5,3,19,11,1,2023,27.Rodada
20.120,12.850,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,1,38,70773.0,26,12,6,5,8,8,5,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,3,62,15,1,6,4,6,8,0,2023,27.Rodada
82.238,36.916,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,3,75,48280.0,24,8,0,15,14,15,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,3,25,7,4,7,1,15,15,2,2023,27.Rodada
72.039,47.132,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,3,58,151724.0,20,9,2,6,17,24,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,0,42,3,0,4,3,22,17,2,2023,28.Rodada
47.364,44.761,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,2,49,75000.0,16,10,5,7,13,23,0,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,0,51,10,4,1,2,22,13,5,2023,28.Rodada
42.968,14.956,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,1,60,0.0,16,8,2,13,16,13,4,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,1,40,10,4,4,2,11,17,5,2023,28.Rodada
46.931,36.908,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,1,61,56417.0,10,3,1,6,12,11,1,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,1,39,10,7,4,3,11,12,4,2023,28.Rodada
78.838,69.473,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,47,109442.0,10,2,7,7,15,10,1,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,0,53,17,4,4,8,10,15,1,2023,28.Rodada
46.000,42.058,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,0,54,85000.0,9,7,4,1,13,24,0,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,1,46,14,6,1,7,23,15,3,2023,28.Rodada
50.848,36.584,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,7,51,142000.0,13,3,2,3,9,18,2,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,49,9,6,1,6,17,9,0,2023,28.Rodada
49.205,38.121,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,70,116188.0,20,7,3,4,12,15,1,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,30,13,8,5,4,15,13,0,2023,28.Rodada
15.010,6.813,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,42,0.0,21,12,5,7,12,17,0,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,58,12,4,1,3,17,13,3,2023,28.Rodada
40.502,19.387,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,0,46,38000.0,13,5,4,3,17,13,2,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,2,54,19,8,2,6,13,18,2,2023,28.Rodada
18.238,4.793,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,5,65,48280.0,20,7,1,6,21,14,3,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,0.0,3,35,9,3,3,1,13,21,1,2023,29.Rodada
15.010,5.494,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,1,58,0.0,13,9,2,17,13,13,1,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,85000.0,2,42,9,2,2,5,10,13,4,2023,29.Rodada
42.372,20.672,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,3,58,0.0,22,8,4,14,14,14,3,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,2,42,12,2,5,5,14,14,0,2023,29.Rodada
43.713,32.618,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,5,47,175974.0,12,2,0,5,15,15,3,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,0,53,3,3,3,0,15,16,2,2023,29.Rodada
61.927,36.104,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,3,39,86574.0,14,6,0,1,8,11,1,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,61,6,3,3,2,11,10,1,2023,29.Rodada
60.540,22.325,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,3,37,148613.0,11,3,2,6,16,14,0,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,109442.0,2,63,8,4,1,1,12,16,0,2023,29.Rodada
42.968,36.620,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,49,0.0,18,10,4,6,13,11,2,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,116188.0,1,51,9,3,2,5,10,13,0,2023,29.Rodada
24.584,20.098,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,1,53,53957.0,15,7,3,7,13,17,1,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,142000.0,2,47,9,2,4,1,17,14,3,2023,29.Rodada
20.120,12.205,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,2,63,70773.0,24,13,1,11,20,15,1,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,1,37,3,1,5,2,14,21,2,2023,29.Rodada
60.326,25.828,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,2,31,34119.0,15,5,0,4,17,17,2,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,56417.0,2,69,9,6,2,5,16,19,0,2023,29.Rodada
43.713,33.747,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,1,63,175974.0,26,14,1,6,17,15,5,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,75000.0,0,37,5,3,8,1,15,17,0,2023,30.Rodada
25.000,3.008,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,3,43,1225.0,15,8,7,5,5,11,1,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,4,57,17,4,3,7,11,5,1,2023,30.Rodada
46.000,23.003,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,2,47,85000.0,18,6,3,9,11,15,2,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,53,11,4,1,4,15,11,2,2023,30.Rodada
14.525,12.904,Goiás EC,13800.0,460.0,28.1,0.0,0.0,3.0,1,44,0.0,18,3,1,7,11,17,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,1,56,5,2,6,2,17,12,1,2023,30.Rodada
42.372,27.604,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,1,42,0.0,16,10,1,4,12,13,3,São Paulo FC,76850.0,2260.0,27.0,7.0,0.0,7.0,151724.0,1,58,5,2,4,3,13,12,0,2023,30.Rodada
49.205,42.248,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,61,116188.0,17,9,1,10,12,22,3,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,1,39,10,3,7,3,21,14,1,2023,30.Rodada
50.848,36.272,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,3,62,142000.0,18,5,2,5,17,13,0,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,38000.0,4,38,12,4,7,1,11,18,1,2023,30.Rodada
46.931,30.659,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,0,67,56417.0,32,13,0,7,15,12,2,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0.0,1,33,6,2,9,2,11,17,4,2023,30.Rodada
60.326,30.804,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,0,53,34119.0,18,7,1,11,14,16,6,Cruzeiro EC,95150.0,3170.0,27.7,4.0,1.0,6.0,86574.0,1,47,7,4,7,1,15,14,0,2023,30.Rodada
78.838,57.699,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,53,109442.0,16,5,3,8,15,10,2,RB Bragantino,66600.0,2300.0,25.0,4.0,0.0,7.0,0.0,0,47,19,11,3,6,10,15,2,2023,30.Rodada
47.364,34.319,EC Bahia,90600.0,3020.0,27.7,2.0,1.0,5.0,1,44,75000.0,8,1,4,2,16,15,1,Fluminense FC,66750.0,1850.0,28.2,6.0,2.0,9.0,48280.0,0,56,17,13,4,4,13,16,1,2023,31.Rodada
49.205,29.870,SC Corinthians,111250.0,3370.0,26.4,5.0,2.0,10.0,1,44,116188.0,12,5,3,1,11,4,2,Athletico Paranaense,38300.0,1200.0,26.3,1.0,3.0,8.0,0.0,0,56,19,9,2,7,4,11,2,2023,31.Rodada
50.848,14.961,SC Internacional,97050.0,2370.0,25.3,4.0,3.0,9.0,1,56,142000.0,15,9,1,3,13,15,0,América Mineiro,13830.0,419.0,26.2,0.0,0.0,2.0,1225.0,1,44,11,6,3,5,14,14,2,2023,31.Rodada
72.838,64.708,CR Flamengo,201250.0,6490.0,27.0,12.0,1.0,7.0,1,60,109442.0,8,2,3,1,16,13,0,Santos FC,88750.0,2610.0,26.7,3.0,2.0,8.0,70773.0,2,40,15,6,3,6,11,16,2,2023,31.Rodada
40.502,24.308,Coritiba FC,16500.0,569.0,27.8,1.0,0.0,4.0,1,52,38000.0,13,8,2,6,7,11,0,Grêmio FBPA,93600.0,2840.0,26.4,3.0,2.0,11.0,148613.0,2,48,19,9,1,11,9,7,0,2023,31.Rodada
46.931,34.913,Botafogo FR,119000.0,3970.0,25.8,4.0,3.0,5.0,3,40,56417.0,18,7,2,2,13,12,0,SE Palmeiras,228450.0,7370.0,25.8,7.0,1.0,8.0,175974.0,4,60,15,5,5,6,10,13,3,2023,31.Rodada
46.000,28.898,Atlético Mineiro,87500.0,3020.0,27.1,3.0,2.0,7.0,3,57,85000.0,11,4,1,0,14,10,1,Fortaleza EC,47150.0,1630.0,30.0,2.0,1.0,10.0,34119.0,1,43,8,4,1,4,10,14,1,2023,31.Rodada
42.968,27.604,Cuiabá EC,12500.0,417.0,24.8,0.0,0.0,1.0,0,51,0.0,13,6,1,5,9,13,0,CR Vasco da Gama,84750.0,2290.0,27.5,3.0,2.0,12.0,53957.0,2,49,10,6,2,1,11,10,2,2023,31.Rodada
